clip_id,frame_index,image_file,ball_visible,ball_x1,ball_y1,ball_x2,ball_y2,ball_center_x,ball_center_y,ball_visibility_quality,occlusion,is_release_pose_frame,is_ball_release_frame,label_confidence,notes
NEW_003,145,frames/NEW_003_frame_0145.jpg,yes,577,252,645,321,611,286,usable,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps, end_of_video_fallback_for_targets=[196, 221, 245, 270]; decoded_frame_count=181"
NEW_003,146,frames/NEW_003_frame_0146.jpg,yes,574,237,635,304,604,270,usable,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps, end_of_video_fallback_for_targets=[196, 221, 245, 270]; decoded_frame_count=181"
NEW_003,147,frames/NEW_003_frame_0147.jpg,yes,565,223,629,289,597,256,usable,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps, end_of_video_fallback_for_targets=[196, 221, 245, 270]; decoded_frame_count=181"
NEW_003,148,frames/NEW_003_frame_0148.jpg,yes,555,208,624,286,589,247,usable,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps, end_of_video_fallback_for_targets=[196, 221, 245, 270]; decoded_frame_count=181"
NEW_003,149,frames/NEW_003_frame_0149.jpg,yes,552,204,613,273,582,238,usable,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps, end_of_video_fallback_for_targets=[196, 221, 245, 270]; decoded_frame_count=181"
NEW_003,150,frames/NEW_003_frame_0150.jpg,yes,541,193,607,267,574,230,usable,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps, end_of_video_fallback_for_targets=[196, 221, 245, 270]; decoded_frame_count=181"
NEW_003,151,frames/NEW_003_frame_0151.jpg,yes,528,186,600,263,564,224,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps, end_of_video_fallback_for_targets=[196, 221, 245, 270]; decoded_frame_count=181"
NEW_003,152,frames/NEW_003_frame_0152.jpg,yes,522,189,589,262,555,225,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps, end_of_video_fallback_for_targets=[196, 221, 245, 270]; decoded_frame_count=181"
NEW_003,153,frames/NEW_003_frame_0153.jpg,yes,509,186,581,263,545,224,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps, end_of_video_fallback_for_targets=[196, 221, 245, 270]; decoded_frame_count=181"
NEW_003,154,frames/NEW_003_frame_0154.jpg,yes,497,197,570,263,533,230,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps, end_of_video_fallback_for_targets=[196, 221, 245, 270]; decoded_frame_count=181"
NEW_003,155,frames/NEW_003_frame_0155.jpg,yes,481,202,558,276,519,239,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps, end_of_video_fallback_for_targets=[196, 221, 245, 270]; decoded_frame_count=181"
NEW_003,156,frames/NEW_003_frame_0156.jpg,yes,472,213,547,284,509,248,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps, end_of_video_fallback_for_targets=[196, 221, 245, 270]; decoded_frame_count=181"
NEW_003,157,frames/NEW_003_frame_0157.jpg,yes,457,224,529,304,493,264,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps, end_of_video_fallback_for_targets=[196, 221, 245, 270]; decoded_frame_count=181"
NEW_004,105,frames/NEW_004_frame_0105.jpg,yes,677,40,835,173,756,106,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,106,frames/NEW_004_frame_0106.jpg,yes,657,40,828,182,742,111,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,107,frames/NEW_004_frame_0107.jpg,yes,668,47,824,184,746,115,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,108,frames/NEW_004_frame_0108.jpg,yes,663,48,810,177,736,112,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,109,frames/NEW_004_frame_0109.jpg,yes,632,54,824,191,728,122,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,110,frames/NEW_004_frame_0110.jpg,yes,643,51,810,196,726,123,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,111,frames/NEW_004_frame_0111.jpg,yes,645,58,796,207,720,132,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,112,frames/NEW_004_frame_0112.jpg,yes,625,69,787,206,706,137,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,113,frames/NEW_004_frame_0113.jpg,yes,618,76,785,216,701,146,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,114,frames/NEW_004_frame_0114.jpg,yes,598,79,787,231,692,155,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,115,frames/NEW_004_frame_0115.jpg,yes,605,90,772,236,688,163,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,116,frames/NEW_004_frame_0116.jpg,yes,596,114,767,257,681,185,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,117,frames/NEW_004_frame_0117.jpg,yes,591,128,765,274,678,201,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,118,frames/NEW_004_frame_0118.jpg,yes,575,140,763,292,669,216,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,119,frames/NEW_004_frame_0119.jpg,yes,571,159,751,309,661,234,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,120,frames/NEW_004_frame_0120.jpg,yes,575,189,733,336,654,262,clear,partial,yes,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,121,frames/NEW_004_frame_0121.jpg,yes,573,205,726,363,649,284,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,122,frames/NEW_004_frame_0122.jpg,yes,580,216,733,382,656,299,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,123,frames/NEW_004_frame_0123.jpg,yes,582,238,736,394,659,316,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,124,frames/NEW_004_frame_0124.jpg,no,,,,,,,invisible,,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,125,frames/NEW_004_frame_0125.jpg,yes,584,284,745,435,664,359,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,126,frames/NEW_004_frame_0126.jpg,yes,580,287,749,440,664,363,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,127,frames/NEW_004_frame_0127.jpg,yes,598,292,745,455,671,373,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,128,frames/NEW_004_frame_0128.jpg,yes,609,304,769,463,689,383,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,129,frames/NEW_004_frame_0129.jpg,no,,,,,,,invisible,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,130,frames/NEW_004_frame_0130.jpg,yes,598,291,808,455,703,373,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,131,frames/NEW_004_frame_0131.jpg,yes,632,286,817,453,724,369,clear,partial,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,132,frames/NEW_004_frame_0132.jpg,yes,636,247,871,430,753,338,clear,none,no,yes,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,133,frames/NEW_004_frame_0133.jpg,yes,661,254,875,415,768,334,clear,none,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,134,frames/NEW_004_frame_0134.jpg,yes,672,236,893,405,782,320,clear,none,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_004,135,frames/NEW_004_frame_0135.jpg,yes,672,216,923,397,797,306,clear,none,no,no,medium,"release_pose_frame_source=pose_trajectory_score; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[331]; decoded_frame_count=320; follow_ball_camera; blank_frames_possible; detector_release_aux_only; not_full_motion"
NEW_005,310,frames/NEW_005_frame_0310.jpg,yes,369,887,487,1007,428,947,clear,partial,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,311,frames/NEW_005_frame_0311.jpg,yes,378,866,491,996,434,931,clear,partial,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,312,frames/NEW_005_frame_0312.jpg,yes,377,850,492,972,434,911,clear,partial,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,313,frames/NEW_005_frame_0313.jpg,yes,381,827,500,950,440,888,clear,partial,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,314,frames/NEW_005_frame_0314.jpg,yes,386,822,503,928,444,875,clear,partial,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,315,frames/NEW_005_frame_0315.jpg,yes,395,803,505,922,450,862,clear,partial,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,316,frames/NEW_005_frame_0316.jpg,yes,392,779,510,883,451,831,clear,partial,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,317,frames/NEW_005_frame_0317.jpg,yes,406,755,514,872,460,813,clear,partial,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,318,frames/NEW_005_frame_0318.jpg,yes,406,731,523,842,464,786,clear,partial,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,319,frames/NEW_005_frame_0319.jpg,yes,414,710,532,822,473,766,clear,partial,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,320,frames/NEW_005_frame_0320.jpg,yes,418,679,534,796,476,737,clear,partial,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,321,frames/NEW_005_frame_0321.jpg,yes,420,655,547,764,483,709,clear,partial,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,322,frames/NEW_005_frame_0322.jpg,yes,435,623,556,738,495,680,clear,partial,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,323,frames/NEW_005_frame_0323.jpg,yes,445,588,561,718,503,653,clear,none,no,yes,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,324,frames/NEW_005_frame_0324.jpg,yes,448,566,570,694,509,630,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,325,frames/NEW_005_frame_0325.jpg,yes,456,545,576,662,516,603,clear,none,yes,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,326,frames/NEW_005_frame_0326.jpg,yes,462,512,584,642,523,577,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,327,frames/NEW_005_frame_0327.jpg,yes,497,419,608,529,552,474,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,328,frames/NEW_005_frame_0328.jpg,yes,520,323,629,447,574,385,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,329,frames/NEW_005_frame_0329.jpg,yes,527,247,637,352,582,299,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,330,frames/NEW_005_frame_0330.jpg,yes,538,163,655,276,596,219,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,331,frames/NEW_005_frame_0331.jpg,yes,553,98,662,215,607,156,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,332,frames/NEW_005_frame_0332.jpg,yes,555,45,670,160,612,102,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,333,frames/NEW_005_frame_0333.jpg,yes,557,0,666,117,611,58,clear,none,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,334,frames/NEW_005_frame_0334.jpg,yes,560,2,675,89,617,45,clear,partial,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,335,frames/NEW_005_frame_0335.jpg,yes,556,0,670,65,613,32,clear,partial,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,336,frames/NEW_005_frame_0336.jpg,yes,550,2,668,52,609,27,clear,heavy,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,337,frames/NEW_005_frame_0337.jpg,yes,544,0,668,50,606,25,clear,heavy,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,338,frames/NEW_005_frame_0338.jpg,yes,520,0,638,46,579,23,clear,heavy,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,339,frames/NEW_005_frame_0339.jpg,yes,495,2,618,54,556,28,clear,heavy,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_005,340,frames/NEW_005_frame_0340.jpg,yes,464,2,585,56,524,29,clear,heavy,no,no,high,"release_pose_frame_source=pose_trajectory_score; source_type=practice; camera_type=moving; usable_for=release_eval; initial_grade=A_candidate; portrait phone clip, below 60fps"
NEW_006,201,frames/NEW_006_frame_0201.jpg,yes,815,190,877,244,846,217,usable,partial,no,no,medium,"fallback release_pose_frame; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[440, 489, 538]; decoded_frame_count=433; fallback_window_reviewed"
NEW_006,202,frames/NEW_006_frame_0202.jpg,yes,799,163,865,230,832,196,usable,partial,no,no,medium,"fallback release_pose_frame; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[440, 489, 538]; decoded_frame_count=433; fallback_window_reviewed"
NEW_006,203,frames/NEW_006_frame_0203.jpg,yes,773,131,856,189,814,160,usable,partial,no,no,medium,"fallback release_pose_frame; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[440, 489, 538]; decoded_frame_count=433; fallback_window_reviewed"
NEW_006,204,frames/NEW_006_frame_0204.jpg,yes,729,77,827,148,778,112,poor,heavy,no,yes,medium,"fallback release_pose_frame; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[440, 489, 538]; decoded_frame_count=433; fallback_window_reviewed"
NEW_006,205,frames/NEW_006_frame_0205.jpg,yes,686,35,779,95,732,65,poor,heavy,no,no,medium,"fallback release_pose_frame; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[440, 489, 538]; decoded_frame_count=433; fallback_window_reviewed"
NEW_006,206,frames/NEW_006_frame_0206.jpg,yes,639,0,748,56,693,28,poor,heavy,no,no,medium,"fallback release_pose_frame; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[440, 489, 538]; decoded_frame_count=433; fallback_window_reviewed"
NEW_006,207,frames/NEW_006_frame_0207.jpg,no,,,,,,,invisible,,no,no,medium,"fallback release_pose_frame; source_type=game; camera_type=follow_ball_after_release; usable_for=not_recommended; initial_grade=B_candidate; landscape clip may be game/broadcast-like, below 60fps, end_of_video_fallback_for_targets=[440, 489, 538]; decoded_frame_count=433; fallback_window_reviewed"
